LAMMPS data file via write_data, version 19 Nov 2024, timestep = 3100000, units = lj

25781 atoms
9 atom types

21.285156372018008 490.7148436278337 xlo xhi
11.11251013345552 20.887489866536953 ylo yhi
11.447044356665366 20.552955643328932 zlo zhi

Masses

1 0.2
2 0.2
3 0.1
4 0.1
5 0.35
6 0.1
7 1
8 1
9 1

Pair Coeffs # lj/cut/bump

1 20 1.60362
2 20 1.60362
3 2.5 0.890899
4 2.5 0.890899
5 0.05 1.95998
6 5 0.890899
7 20 1.60362
8 20 1.60362
9 0.02 0.890899

Atoms # atomic

1959 8 22.742621760148516 11.897477998670714 12.227252769893125 1 0 0
1960 7 21.976765972881815 11.835371597352939 12.867281360424643 1 0 0
1958 7 23.718930105508022 11.969193309616442 12.374150894676028 1 0 0
1957 8 24.419234872615714 12.406675696406243 12.921983815866838 1 0 0
1956 7 25.414465287848714 12.29539475278194 12.89525280649627 1 0 0
1955 8 26.233217575961437 12.810451001098054 12.622764247914542 1 0 0
1954 7 27.23397877801733 12.815414922534554 12.569382106745575 1 0 0
2128 7 29.095506570320932 12.46160017626643 12.934118309288678 1 0 0
1953 8 28.102245053587914 12.536099759999766 12.99011769335738 1 0 0
2127 8 29.69120016931089 12.191342206490196 12.167824256840388 1 0 0
2126 7 30.493880624244277 11.918795817955665 11.622377716865085 1 0 0
19098 4 32.50521734684654 12.224960427927497 12.899664627452177 1 0 1
19088 6 32.43022535256402 12.714270151072514 12.81079021351503 1 0 1
19089 6 32.54477003652191 11.734104854248983 12.991161535226166 1 0 1
19009 8 31.793631213679927 12.917034054393191 13.097482862425776 1 0 1
19097 3 32.48079623922234 12.807598902361192 13.299005574569739 1 0 1
581 6 33.07260843301099 11.234080207727182 11.744063065508543 1 1 1
19084 6 33.42921676431469 12.819966899333423 12.728054160358072 1 0 1
19094 4 33.494437356228104 12.332161178694394 12.815285480465219 1 0 1
19085 6 33.559391738907465 11.844685252918518 12.909332217240818 1 0 1
585 6 34.04410464840474 11.392368846496694 11.95680949911156 1 1 1
19070 6 34.43025569141982 12.930867080841395 12.638962454812171 1 0 1
19091 3 33.46457400432308 12.914704287941817 13.214905429112987 1 0 1
19077 3 34.453663809653904 13.02412736941183 13.131019258730655 1 0 1
574 3 34.152331022552026 11.331597597948122 11.477488959517368 1 1 1
19078 4 34.4861570413929 12.440178878153544 12.737641963795149 1 0 1
19081 1 34.51476286727138 12.538403086476869 13.2235206489787 1 0 1
19071 6 34.55699081731062 11.953068506635734 12.824371477318182 1 0 1
19066 6 35.54238316782082 12.059808082066018 12.757452029282854 1 0 1
19074 4 35.48744263041141 12.54322857692706 12.657191318512922 1 0 1
19080 2 35.51060544250069 12.646628686950432 13.144917083164716 1 0 1
19065 6 35.416332533769264 13.028645245871475 12.55939512231445 1 0 1
19075 3 35.5705039898138 12.166042002646112 13.246912759880322 1 0 1
19059 4 36.4714322774703 12.645679182610618 12.583312439246548 1 0 1
